"from","to","KEGG","ReconX","HumanCyc","Reactome","OmniPath","weight","lapl_norm","lapl_norm_weight"
"RHOA","AAAS",NA,NA,NA,"in-complex-with",NA,0.252666666666667,0.0222222222222222,0.00561481481481481
"RAN","AAAS",NA,NA,NA,"controls-transport-of & controls-state-change-of & in-complex-with",NA,0.480333333333333,0.0707106781186548,0.0339646957229938
"HSPA9","AAAS",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.171333333333333,0.0534522483824849,0.00915815188953241
"NUP153","AAAS",NA,NA,NA,"in-complex-with",NA,0.515333333333333,0.115470053837925,0.0595055677444774
"GCKR","AAAS",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.228666666666667,0.14142135623731,0.0323383501262648
"SRRM1","AAAS",NA,NA,NA,"in-complex-with",NA,0.053,0.0471404520791032,0.00249844396019247
"NCBP1","AAAS",NA,NA,NA,"in-complex-with & controls-transport-of & controls-state-change-of",NA,0.210666666666667,0.0277350098112615,0.00584284206690575
"BEST4","CA6",NA,NA,NA,"catalysis-precedes",NA,0.284,0.25,0.071
"BEST3","CA6",NA,NA,NA,"catalysis-precedes",NA,0.284,0.25,0.071
"BEST2","CA6",NA,NA,NA,"catalysis-precedes",NA,0.300333333333333,0.25,0.0750833333333333
"BEST1","CA6",NA,NA,NA,"catalysis-precedes",NA,0.184333333333333,0.25,0.0460833333333333
"CFL1","SSH1",NA,NA,NA,NA,"directed_stimulation",0.401,0.288675134594813,0.11575872897252
"F3","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.255666666666667,0.0625,0.0159791666666667
"CTNNB1","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.184333333333333,0.0236227795630767,0.00435446569946047
"DLG3","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.169333333333333,0.0183308893776692,0.00310403060128531
"F13A1","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.184666666666667,0.0533001790889026,0.00984276640508401
"USH1C","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.166666666666667,0.0192879187452615,0.00321465312421025
"GSN","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.196333333333333,0.0182331239372368,0.0035797699996775
"COLEC11","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.144666666666667,0.058925565098879,0.00852456508430449
"CDH11","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.056,0.058925565098879,0.00329983164553722
"SMDT1","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.591333333333333,0.0668153104781061,0.0395101202627201
"SLC24A1","SLC8B1",NA,NA,"catalysis-precedes",NA,NA,0.549,0.0204124145231932,0.011206415573233
"CLIC5","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.198,0.0533001790889026,0.0105534354596027
"SPARC","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.195666666666667,0.0721687836487032,0.0141210253339296
"F7","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.328666666666667,0.0721687836487032,0.0237194735592071
"RDX","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.272666666666667,0.0559016994374947,0.0152425300466236
"CTNND1","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.222,0.0441941738241592,0.00981110658896335
"TRPV1","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.370666666666667,0.0294627825494395,0.0109208713983256
"TRPM7","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.53,0.0322748612183951,0.0171056764457494
"TRPM3","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.407,0.0303169531295416,0.0123389999237234
"TRPM1","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.477,0.0303169531295416,0.0144611866427914
"STIM1","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.519,0.0276078815187116,0.0143284905082113
"RYR1","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.410333333333333,0.0198889321043932,0.00816109180683603
"PJVK","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.0983333333333333,0.0220970869120796,0.00217288021302116
"NCALD","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.483333333333333,0.0328266082149306,0.0158661939705498
"LRRC7","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.157333333333333,0.0255155181539914,0.00401444152289465
"GRIN1","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.432333333333333,0.025,0.0108083333333333
"DLG2","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.2,0.0255155181539914,0.00510310363079829
"DLG1","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.317666666666667,0.0209795339574172,0.00666449862047287
"CDH8","SLC8B1",NA,NA,NA,"controls-state-change-of",NA,0.0826666666666667,0.0668153104781061,0.00552339899952344
"ACTN2","SLC8B1",NA,NA,NA,"catalysis-precedes",NA,0.334333333333333,0.0186338998124982,0.00622993383731191
"ACSS1","SLC16A1",NA,NA,"catalysis-precedes",NA,NA,0.0386666666666667,0.0751646028002829,0.00290636464161094
"SGK1","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.295333333333333,0.05,0.0147666666666667
"DLG3","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.154,0.0207390338946085,0.00319381121976971
"CAMK2D","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.31,0.0210818510677892,0.00653537383101465
"WNK2","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.334666666666667,0.1,0.0334666666666667
"SLC8A1","SCNN1G",NA,NA,"catalysis-precedes",NA,NA,0.421333333333333,0.0298142396999972,0.0125617329935988
"SLC24A3","SCNN1G",NA,NA,"catalysis-precedes",NA,NA,0.483333333333333,0.0211999576001272,0.0102466461733948
"FXYD2","SCNN1G",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.454333333333333,0.0348155311911396,0.0158178563378411
"ATP1A1","SCNN1G",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.488666666666667,0.0342997170285018,0.0167611283879279
"SLC4A7","SCNN1G",NA,NA,NA,"catalysis-precedes",NA,0.446666666666667,0.0342997170285018,0.0153205402727308
"WWP1","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.200333333333333,0.0666666666666667,0.0133555555555556
"SGK3","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.118666666666667,0.0894427190999916,0.010613869333199
"LRRC7","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.165,0.0288675134594813,0.00476313972081441
"GRIN1","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.286,0.0282842712474619,0.0080893015767741
"DLG2","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.155333333333333,0.0288675134594813,0.00448408709070609
"DLG1","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.236,0.0237356331638771,0.00560160942667499
"ACTN2","SCNN1G",NA,NA,NA,"controls-state-change-of",NA,0.240666666666667,0.0210818510677892,0.00507369882364793
"DLG3","SCN9A",NA,NA,NA,"controls-state-change-of",NA,0.151666666666667,0.0203362958695521,0.00308433820688207
"CAMK2D","SCN9A",NA,NA,NA,"controls-state-change-of",NA,0.345666666666667,0.0206724557648681,0.00714577887605607
"NFASC","SCN9A",NA,NA,NA,"in-complex-with",NA,0.111,0.0566138517072298,0.00628413753950251
"ANK2","SCN9A",NA,NA,NA,"in-complex-with",NA,0.393666666666667,0.0274617518190545,0.0108107762994344
"SLC8A1","SCN9A",NA,NA,"catalysis-precedes",NA,NA,0.413333333333333,0.0292352673102343,0.0120839104882302
"SLC24A3","SCN9A",NA,NA,"catalysis-precedes",NA,NA,0.434333333333333,0.0207882687481516,0.00902903805961384
"FXYD2","SCN9A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.456666666666667,0.0341394370999459,0.0155903429423086
"ATP1A1","SCN9A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.47,0.0336336396998156,0.0158078106589133
"SLC4A7","SCN9A",NA,NA,NA,"catalysis-precedes",NA,0.328666666666667,0.0336336396998156,0.0110542562480061
"LRRC7","SCN9A",NA,NA,NA,"controls-state-change-of",NA,0.161333333333333,0.0283069258536149,0.0045668507043832
"GRIN1","SCN9A",NA,NA,NA,"controls-state-change-of",NA,0.325333333333333,0.0277350098112615,0.00902312319193039
"DLG2","SCN9A",NA,NA,NA,"controls-state-change-of",NA,0.168666666666667,0.0283069258536149,0.00477443482730971
"DLG1","SCN9A",NA,NA,NA,"controls-state-change-of",NA,0.276666666666667,0.0232747032057864,0.0064393345536009
"ANK1","SCN9A",NA,NA,NA,"in-complex-with",NA,0.161,0.0274617518190545,0.00442134204286777
"ACTN2","SCN9A",NA,NA,NA,"controls-state-change-of",NA,0.281,0.0206724557648681,0.00580896006992793
"DLG3","SCN4A",NA,NA,NA,"controls-state-change-of",NA,0.157,0.0199561446696417,0.00313311471313374
"CAMK2D","SCN4A",NA,NA,NA,"controls-state-change-of",NA,0.395666666666667,0.0202860206483395,0.00802650216985966
"NFASC","SCN4A",NA,NA,NA,"in-complex-with",NA,0.12,0.0555555555555556,0.00666666666666667
"ANK2","SCN4A",NA,NA,NA,"in-complex-with",NA,0.429666666666667,0.0269484027818148,0.0115788303952531
"SLC8A1","SCN4A",NA,NA,"catalysis-precedes",NA,NA,0.483,0.0286887655274623,0.0138566737497643
"SLC24A3","SCN4A",NA,NA,"catalysis-precedes",NA,NA,0.428,0.0203996687120702,0.00873105820876603
"FXYD1","SCN4A",NA,NA,NA,"catalysis-precedes",NA,0.540333333333333,0.0481125224324688,0.0259967996210106
"SLC9A9","SCN4A",NA,NA,NA,"catalysis-precedes",NA,0.426666666666667,0.051434449987364,0.021945365327942
"SLC9A6","SCN4A",NA,NA,NA,"catalysis-precedes",NA,0.377666666666667,0.051434449987364,0.0194250772785611
"FXYD2","SCN4A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.422666666666667,0.0335012605086404,0.0141598661083187
"ATP1B3","SCN4A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.456666666666667,0.0441510785688348,0.0201623258797679
"ATP1A1","SCN4A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.5,0.0330049180992225,0.0165024590496112
"SLC4A7","SCN4A",NA,NA,NA,"catalysis-precedes",NA,0.323333333333333,0.0330049180992225,0.0106715901854153
"LRRC7","SCN4A",NA,NA,NA,"controls-state-change-of",NA,0.166,0.0277777777777778,0.00461111111111111
"GRIN1","SCN4A",NA,NA,NA,"controls-state-change-of",NA,0.331,0.0272165526975909,0.00900867894290258
"DLG2","SCN4A",NA,NA,NA,"controls-state-change-of",NA,0.171333333333333,0.0277777777777778,0.00475925925925926
"DLG1","SCN4A",NA,NA,NA,"controls-state-change-of",NA,0.291666666666667,0.0228396236609177,0.006661556901101
"ANK1","SCN4A",NA,NA,NA,"in-complex-with",NA,0.148,0.0269484027818148,0.00398836361170859
"ACTN2","SCN4A",NA,NA,NA,"controls-state-change-of",NA,0.289333333333333,0.0202860206483395,0.00586942197425289
"DLG3","SCN3B",NA,NA,NA,"controls-state-change-of",NA,0.213,0.0203362958695521,0.0043316310202146
"CAMK2D","SCN3B",NA,NA,NA,"controls-state-change-of",NA,0.539,0.0206724557648681,0.0111424536572639
"NFASC","SCN3B",NA,NA,NA,"in-complex-with",NA,0.0933333333333333,0.0566138517072298,0.00528395949267478
"ANK2","SCN3B",NA,NA,NA,"in-complex-with",NA,0.645,0.0274617518190545,0.0177128299232901
"SCN7A","SCN3B",NA,NA,NA,"in-complex-with",NA,0.637333333333333,0.0377425678048199,0.0240545965476052
"SLC24A3","SCN3B",NA,NA,"catalysis-precedes",NA,NA,0.439333333333333,0.0207882687481516,0.0091329794033546
"FXYD2","SCN3B",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.351333333333333,0.0341394370999459,0.0119943222344477
"ATP1A1","SCN3B",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.579,0.0336336396998156,0.0194738773861932
"SLC4A7","SCN3B",NA,NA,NA,"catalysis-precedes",NA,0.354333333333333,0.0336336396998156,0.011917519666968
"SCN8A","SCN3B",NA,NA,NA,"in-complex-with",NA,0.58,0.0438529009653515,0.0254346825599039
"LRRC7","SCN3B",NA,NA,NA,"controls-state-change-of",NA,0.195666666666667,0.0283069258536149,0.00553872182535731
"GRIN1","SCN3B",NA,NA,NA,"controls-state-change-of",NA,0.408333333333333,0.0277350098112615,0.0113251290062651
"DLG2","SCN3B",NA,NA,NA,"controls-state-change-of",NA,0.223666666666667,0.0283069258536149,0.00633131574925853
"DLG1","SCN3B",NA,NA,NA,"controls-state-change-of",NA,0.463666666666667,0.0232747032057864,0.010791704053083
"ANK1","SCN3B",NA,NA,NA,"in-complex-with",NA,0.182333333333333,0.0274617518190545,0.00500719274834093
"ACTN2","SCN3B",NA,NA,NA,"controls-state-change-of",NA,0.451666666666667,0.0206724557648681,0.00933705918713208
"SCN9A","SCN3B",NA,NA,NA,"in-complex-with",NA,0.625333333333333,0.0384615384615385,0.024051282051282
"SCN4A","SCN3B",NA,NA,NA,"in-complex-with",NA,0.653333333333333,0.0377425678048199,0.0246584776324823
"DLG3","SCN3A",NA,NA,NA,"controls-state-change-of",NA,0.144333333333333,0.022628141110071,0.00326599503355358
"CAMK2D","SCN3A",NA,NA,NA,"controls-state-change-of",NA,0.341666666666667,0.0230021853114118,0.00785907998139903
"NFASC","SCN3A",NA,NA,NA,"in-complex-with",NA,0.0973333333333333,0.0629940788348712,0.0061314236732608
"ANK2","SCN3A",NA,NA,NA,"in-complex-with",NA,0.394,0.030556616567607,0.0120393069276372
"SLC24A3","SCN3A",NA,NA,"catalysis-precedes",NA,NA,0.440333333333333,0.0231310501029613,0.0101853723953373
"FXYD2","SCN3A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.503333333333333,0.0379868588198793,0.0191200522726726
"ATP1A1","SCN3A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.475,0.037424059428256,0.0177764282284216
"SLC4A7","SCN3A",NA,NA,NA,"catalysis-precedes",NA,0.348,0.037424059428256,0.0130235726810331
"LRRC7","SCN3A",NA,NA,NA,"controls-state-change-of",NA,0.153,0.0314970394174356,0.00481904703086765
"GRIN1","SCN3A",NA,NA,NA,"controls-state-change-of",NA,0.320333333333333,0.0308606699924184,0.00988570128757136
"DLG2","SCN3A",NA,NA,NA,"controls-state-change-of",NA,0.163666666666667,0.0314970394174356,0.00515501545132029
"DLG1","SCN3A",NA,NA,NA,"controls-state-change-of",NA,0.275,0.0258976989621835,0.00712186721460047
"ANK1","SCN3A",NA,NA,NA,"in-complex-with",NA,0.176333333333333,0.030556616567607,0.00538815005475471
"ACTN2","SCN3A",NA,NA,NA,"controls-state-change-of",NA,0.291666666666667,0.0230021853114118,0.00670897071582844
"SCN3B","SCN3A",NA,NA,NA,"in-complex-with",NA,0.637333333333333,0.0427960492510913,0.0272753487226955
"DLG3","SCN11A",NA,NA,NA,"controls-state-change-of",NA,0.14,0.0203362958695521,0.00284708142173729
"CAMK2D","SCN11A",NA,NA,NA,"controls-state-change-of",NA,0.366,0.0206724557648681,0.00756611880994172
"NFASC","SCN11A",NA,NA,NA,"in-complex-with",NA,0.0956666666666667,0.0566138517072298,0.00541605847999165
"ANK2","SCN11A",NA,NA,NA,"in-complex-with",NA,0.399666666666667,0.0274617518190545,0.0109755468103488
"SLC8A1","SCN11A",NA,NA,"catalysis-precedes",NA,NA,0.428666666666667,0.0292352673102343,0.0125321845869871
"SLC24A3","SCN11A",NA,NA,"catalysis-precedes",NA,NA,0.405,0.0207882687481516,0.00841924884300139
"FXYD2","SCN11A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.423666666666667,0.0341394370999459,0.0144637415180104
"ATP1A1","SCN11A",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.493333333333333,0.0336336396998156,0.0165925955852424
"SLC4A7","SCN11A",NA,NA,NA,"catalysis-precedes",NA,0.301333333333333,0.0336336396998156,0.0101349367628778
"LRRC7","SCN11A",NA,NA,NA,"controls-state-change-of",NA,0.146,0.0283069258536149,0.00413281117462777
"GRIN1","SCN11A",NA,NA,NA,"controls-state-change-of",NA,0.379333333333333,0.0277350098112615,0.0105208137217385
"DLG2","SCN11A",NA,NA,NA,"controls-state-change-of",NA,0.187,0.0283069258536149,0.00529339513462598
"DLG1","SCN11A",NA,NA,NA,"controls-state-change-of",NA,0.275333333333333,0.0232747032057864,0.00640830161599319
"ANK1","SCN11A",NA,NA,NA,"in-complex-with",NA,0.148666666666667,0.0274617518190545,0.0040826471037661
"ACTN2","SCN11A",NA,NA,NA,"controls-state-change-of",NA,0.284333333333333,0.0206724557648681,0.00587786825581082
"SCN3B","SCN11A",NA,NA,NA,"in-complex-with",NA,0.606,0.0384615384615385,0.0233076923076923
"PLD6","PLA2G4D",NA,NA,NA,"catalysis-precedes",NA,0.099,0.0816496580927726,0.00808331615118449
"PLD3","PLA2G4D",NA,NA,NA,"catalysis-precedes",NA,0.0993333333333333,0.074535599249993,0.0074038695254993
"SELENOI","PLA2G4D",NA,NA,NA,"catalysis-precedes",NA,0.529666666666667,0.0519875244910036,0.0275360588054016
"PITPNM3","PLA2G4D",NA,NA,NA,"catalysis-precedes",NA,0.623333333333333,0.129099444873581,0.0804719873045319
"PITPNM2","PLA2G4D",NA,NA,NA,"catalysis-precedes",NA,0.475333333333333,0.129099444873581,0.061365269463242
"HLA-G","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.185666666666667,0.0811107105653813,0.0150595552616391
"HLA-B","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.169,0.0512989176042577,0.00866951707511955
"AKT3","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.313333333333333,0.0256494588021289,0.00803683042466704
"TRIM24","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.272333333333333,0.0259762166733066,0.00707418967403049
"SOS1","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.2,0.0227155425212127,0.00454310850424255
"FYN","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.278333333333333,0.0184868466661634,0.00514550565541548
"PDPK1","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.329,0.019252140716413,0.00633395429569987
"CPSF6","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.189333333333333,0.0229415733870562,0.00434360456128264
"BCR","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.277333333333333,0.0179143590975005,0.00496824892304013
"PTEN","PIK3R4",NA,NA,NA,"catalysis-precedes",NA,0.228666666666667,0.0224960635332924,0.00514409986127952
"MYO18A","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.181333333333333,0.0312195270527231,0.00566114090556046
"CEP43","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.264666666666667,0.0282391247362452,0.00747395501352624
"LCP2","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.271333333333333,0.0274204248553541,0.00744007527741941
"FGFR2","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.139666666666667,0.0274204248553541,0.00382971933813112
"FGF7","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.265666666666667,0.0286769667338202,0.0076185141622849
"RHOA","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.222,0.0180246023478625,0.00400146172122548
"ULK1","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.523333333333333,0.0382359556450936,0.0200101501209323
"MAP1LC3B","PIK3R4",NA,NA,NA,"controls-state-change-of & controls-transport-of",NA,0.524333333333333,0.0573539334676404,0.0300725791148661
"ALKAL2","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.119,0.0301237616564389,0.00358472763711623
"GNB4","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.121,0.0188578571601179,0.00228180071637426
"NCKAP1L","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.211,0.0263157894736842,0.00555263157894737
"TLR9","PIK3R4",NA,NA,NA,"in-complex-with",NA,0.267,0.0936585811581694,0.0250068411692312
"GAB1","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.149666666666667,0.0405553552826906,0.0060697848406427
"FGFR4","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.318666666666667,0.0301237616564389,0.00959943871451853
"AKT2","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.366666666666667,0.0278207442037329,0.0102009395413687
"AKT1","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.323,0.0184868466661634,0.00597125147317078
"FGF5","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.257333333333333,0.0306569669742483,0.00788905950137323
"VAC14","PIK3R4",NA,NA,NA,"catalysis-precedes",NA,0.306,0.0540738070435875,0.0165465849553378
"TXK","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.307333333333333,0.0338255045745869,0.0103957050725897
"TEC","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.321333333333333,0.0270369035217938,0.00868785833166973
"SEC24B","PIK3R4",NA,NA,NA,"controls-state-change-of & controls-transport-of",NA,0.213666666666667,0.0725476250110012,0.0155010092106839
"BAIAP2","PIK3R4",NA,NA,NA,"controls-state-change-of",NA,0.134333333333333,0.0362738125055006,0.00487278214657224
"AMBRA1","PIK3R4",NA,NA,NA,"in-complex-with",NA,0.515,0.0936585811581694,0.0482341692964572
"ABCG2","PIK3R4",NA,NA,NA,"catalysis-precedes",NA,0.249,0.0613139339484966,0.0152671695531756
"ARF1","PI4KA",NA,NA,NA,"controls-state-change-of",NA,0.183,0.0502518907629606,0.00919609600962179
"PGM1","PHKG2",NA,NA,"catalysis-precedes",NA,NA,0.519666666666667,0.182574185835055,0.0948777185722838
"PGM1","PHKA2",NA,NA,"catalysis-precedes",NA,NA,0.597666666666667,0.182574185835055,0.109118505067418
"PHKG2","PHKA2",NA,NA,NA,"in-complex-with",NA,0.574,0.5,0.287
"PGK1","PGAM2",NA,NA,"catalysis-precedes",NA,NA,0.351333333333333,0.0701862406343596,0.024658765876205
"PHGDH","PGAM2",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.180666666666667,0.169030850945703,0.0305382404041904
"PGP","PGAM2",NA,NA,NA,"catalysis-precedes",NA,0.33,0.154303349962092,0.0509201054874903
"ENO1","PGAM2",NA,NA,"catalysis-precedes",NA,NA,0.403333333333333,0.154303349962092,0.0622356844847104
"MINPP1","PGAM2",NA,NA,"catalysis-precedes",NA,NA,0.310333333333333,0.218217890235992,0.067720285269903
"NAMPT","PARP15",NA,NA,"catalysis-precedes",NA,NA,0.310333333333333,0.277350098112615,0.0860709804476147
"NAMPT","PARP10",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.377666666666667,0.277350098112615,0.104745887053864
"H3C6","PADI2",NA,NA,NA,"controls-state-change-of",NA,0.270666666666667,0.0225360159800242,0.00609974832525987
"H3C4","PADI2",NA,NA,NA,"controls-state-change-of",NA,0.270666666666667,0.0230571487955358,0.00624080160732503
"H3C3","PADI2",NA,NA,NA,"controls-state-change-of",NA,0.270666666666667,0.0230571487955358,0.00624080160732503
"H3C1","PADI2",NA,NA,NA,"controls-state-change-of",NA,0.270666666666667,0.0215365246126974,0.00582921932850343
"H3C14","PADI2",NA,NA,NA,"controls-state-change-of",NA,0.503333333333333,0.0224733287487747,0.0113115754702166
"H3C12","PADI2",NA,NA,NA,"controls-state-change-of",NA,0.270666666666667,0.0225360159800242,0.00609974832525987
"H3C10","PADI2",NA,NA,NA,"controls-state-change-of",NA,0.270666666666667,0.0230571487955358,0.00624080160732503
"PARK7","PADI2",NA,NA,"catalysis-precedes",NA,NA,0.314333333333333,0.0710669054518702,0.0223386972803712
"ADPRH","PADI2",NA,NA,"catalysis-precedes",NA,NA,0.270333333333333,0.113960576459638,0.0308073425029221
"GNPDA1","PADI2",NA,NA,"catalysis-precedes",NA,NA,0.139666666666667,0.106600358177805,0.0148885166921668
"NQO2","NMRK2",NA,NA,"catalysis-precedes",NA,NA,0.143333333333333,0.5,0.0716666666666667
"ACSS1","NAA25",NA,NA,"catalysis-precedes",NA,NA,0.197666666666667,0.0920574617898323,0.0181966916137902
"PLA2G4D","LCLAT1",NA,NA,NA,"catalysis-precedes",NA,0.74,0.316227766016838,0.23400854685246
"ARF1","GBA2",NA,NA,NA,"catalysis-precedes",NA,0.244,0.0465242105199235,0.0113519073668613
"UGCG","GBA2",NA,NA,"catalysis-precedes",NA,NA,0.434333333333333,0.0629940788348712,0.0273604282406124
"HKDC1","GBA2",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.289666666666667,0.113960576459638,0.0330105803144751
"HK1","GBA2",NA,NA,"catalysis-precedes","catalysis-precedes",NA,0.282,0.113960576459638,0.0321368825616179
"GALNT1","DUSP29",NA,NA,"catalysis-precedes",NA,NA,0.227333333333333,0.129099444873581,0.029348607134594
"GALNT1","DUSP26",NA,NA,"catalysis-precedes",NA,NA,0.242333333333333,0.129099444873581,0.0312850988076977
"MAPK1","DUSP16",NA,NA,NA,"controls-phosphorylation-of & controls-state-change-of",NA,0.274666666666667,0.0403238919272756,0.0110756289826917
"GALNT1","DUSP16",NA,NA,"catalysis-precedes",NA,NA,0.1,0.129099444873581,0.0129099444873581
"SYK","DGKE",NA,NA,NA,"catalysis-precedes",NA,0.312333333333333,0.0352453688425121,0.0110083035351446
"CD79B","DGKE",NA,NA,NA,"catalysis-precedes",NA,0.324333333333333,0.0557278212575353,0.0180743900278606
"CD79A","DGKE",NA,NA,NA,"catalysis-precedes",NA,0.281,0.0551317846419971,0.0154920314844012
"BTK","DGKE",NA,NA,NA,"catalysis-precedes",NA,0.372666666666667,0.0439374775163747,0.016374033287769
"PCNA","DGKE",NA,NA,"catalysis-precedes",NA,NA,0.215333333333333,0.0483933918495827,0.0104207103782768
"ACSBG1","CERS5",NA,NA,"catalysis-precedes",NA,NA,0.387,0.188982236504614,0.0731361255272855
"FOXM1","CDC25B",NA,NA,NA,NA,"directed_stimulation",0.444666666666667,0.125988157669742,0.0560227341104788
"CSNK2A1","CDC25B",NA,NA,NA,NA,"directed_stimulation",0.482,0.0430730492253948,0.0207612097266403
"CDK5R1","CDC25B",NA,NA,NA,"controls-phosphorylation-of",NA,0.268666666666667,0.119522860933439,0.0321118086374507
"CDK5","CDC25B",NA,NA,NA,"controls-phosphorylation-of",NA,0.293,0.056980288229819,0.016695224451337
"CDK2","CDC25B",NA,NA,NA,"controls-state-change-of & controls-phosphorylation-of",NA,0.520666666666667,0.0425243255562562,0.0221409988396241
"PLK1","CDC25B",NA,NA,NA,NA,"directed_stimulation",0.469666666666667,0.031943828249997,0.0150029513347486
"AURKA","CDC25B",NA,NA,NA,NA,"directed_stimulation",0.528666666666667,0.0496291666985465,0.0262372861279649
"VIM","CACNG8",NA,NA,NA,"controls-state-change-of",NA,0.143333333333333,0.0266880256341812,0.00382528367423264
"MDM2","CACNG8",NA,NA,NA,"in-complex-with",NA,0.228666666666667,0.0281718084909506,0.00644195354159736
"DMD","CACNG8",NA,NA,NA,"controls-state-change-of",NA,0.319333333333333,0.0224733287487747,0.00717648298044207
"CAMK2D","CACNG8",NA,NA,NA,"catalysis-precedes",NA,0.342333333333333,0.0175682092231577,0.00601418362406097
"PRKCA","CACNG8",NA,NA,NA,"controls-state-change-of",NA,0.242,0.0163430112615153,0.00395500872528671
"OTOF","CACNG8",NA,NA,NA,"controls-state-change-of",NA,0.272333333333333,0.0340206908719886,0.00926496814747156
"GNAI2","CACNG8",NA,NA,NA,"catalysis-precedes",NA,0.235666666666667,0.0151515151515152,0.00357070707070707
"ANXA2","CACNG8",NA,NA,NA,"controls-state-change-of",NA,0.293,0.0294627825494395,0.00863259528698577
