gene_symbol
1613,DYNLRB1
1614,DYNLL1
1615,DYNC2I2
1616,DYNC1I2
1617,DTL
1618,DSE
1619,DR1
1620,DPY30
1621,DPH3
1622,DPH2
1623,DOK2
1624,DOHH
1625,DOCK8
1626,DOCK2
1627,DOCK11
1628,DOCK10
1629,DNPH1
1630,DNASE2
1631,DNAL4
1632,DNAJC19
1633,DNAJB1
1634,DNAJA1
1635,DLGAP4
1636,DLGAP3
1637,DLGAP2
1638,DKK2
1639,DERL2
1640,DERL1
1641,CST3
1642,CSNK2B
1643,CSF2RB
1644,CSF1R
1645,CRTAP
1646,CRH
1647,CREB3L3
1648,CRADD
1649,COX16
1650,COX14
1651,COPZ2
1652,COPZ1
1653,COPS8
1654,COPS7A
1655,COPS5
1656,COPS4
1657,COPS3
1658,COPRS
1659,COPE
1660,COPB1
1661,COLEC11
1662,COL8A2
1663,COL6A3
1664,COL6A1
1665,COL5A2
1666,COL5A1
1667,COL4A5
1668,COL4A4
1669,COL4A3
1670,COL4A2
1671,COL4A1
1672,COL3A1
1673,COL1A1
1674,COL16A1
1675,COL15A1
1676,COL14A1
1677,COL12A1
1678,COL11A1
1679,COG8
1680,COG7
1681,COG5
1682,COG4
1683,COG3
1684,COG2
1685,COG1
1686,COA1
1687,CNOT8
1688,CNIH1
1689,CLTC
1690,CLTB
1691,CLTA
1692,CLPP
1693,CLP1
1694,CDK19
1695,CDH6
1696,CDH5
1697,CDH11
1698,CDC7
1699,CDC6
1700,CDC45
1701,CDC42BPA
1702,CDC42
1703,CD96
1704,CD8B
1705,CD8A
1706,CD86
1707,CD81
1708,CD79B
1709,CD79A
1710,CD74
1711,CD72
1712,CD59
1713,CD47
1714,CD3E
1715,CD3D
1716,CD34
1717,CD2
1718,CD24
1719,CD244
1720,CD1C
1721,CD1B
1722,CD180
1723,CD177
1724,CD151
1725,CCT8
1726,CCT6A
1727,CCT5
1728,CCT4
1729,CCT3
1730,CCT2
1731,CCR6
1732,CCR5
1733,CCR2
1734,CCR1
1735,CCN1
1736,CCL5
1737,CCL4L2
1738,CCL4
1739,CCL21
1740,CCL20
