nes_SW2	fdr_SW2	nes_SW3	fdr_SW3	nes_SW4	fdr_SW4	nes_SW5	fdr_SW5	nes_SW6	fdr_SW6	nes_SW7	fdr_SW7	nes_SW8	fdr_SW8	nes_SW9	fdr_SW9	nes_SW10	fdr_SW10	nes_SW11	fdr_SW11	nes_SW12	fdr_SW12	nes_SW13	fdr_SW13
TCF3	3.17958726826977	0.00577441085877694	-0.794696575673822	0.776287367879147	-0.182263958097221	0.92957292113974	0.856563377855248	0.728901035961685	1.5599312646043	0.396356487931493	-0.886508227033123	0.666956922952545	0.79665127660438	0.668884210476451	-0.541587284954209	0.895251678445927	1.75642937414574	0.403074156587527	0.00587830687750815	0.99530981670994	1.09240442676616	0.484315972107991	1.38747801455313	0.312978587575688
TCF4	3.48194471761119	0.00229977338844587	0.0677951917966867	0.976026237627025	3.14330540102469	0.0643148078477418	1.51311000103204	0.376845086708136	-0.897875314695895	0.729036052198123	0.0508749066168471	0.968715928886137	2.29352690812201	0.11454286212779	1.07180538465259	0.697441722197147	-0.388060851160568	0.93475641062523	-1.03822924873722	0.992648160101677	1.58460632148998	0.26379688484474	1.75098186158729	0.197310943265251
TCF7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF7L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF7L2	3.83070012153412	0.000756845790386709	-0.225004239614216	0.944646291754153	2.31820012115929	0.189308191274867	2.75987737821964	0.0594832115259019	-0.396138779640926	0.885307960536269	-0.236822666258749	0.932039161455802	1.65014056643468	0.308772672221067	0.479217094186329	0.90337590385945	1.08229928293957	0.786300236621756	-0.585954355164152	0.992648160101677	1.84644417286864	0.183664759615549	3.08588785084173	0.0126703719912847
TCFL5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEAD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEAD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEAD4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TEF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TERF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TET1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TET2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2A	5.38847819228071	1.02588230250515e-06	-1.27692979123207	0.59566912155712	0.857220062689126	0.681667553454363	1.62535272827841	0.341451921518123	1.03855599622382	0.653782416484618	0.776375919942045	0.72711331274355	0.740134781957987	0.692942724223759	-2.45731024499244	0.230969870855549	1.28964631713646	0.679807094883384	0.199187231913776	0.992648160101677	2.08254834329836	0.123064959502848	0.816218562916477	0.559769928337704
TFAP2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP2E	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFAP4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFCP2	0.894019390973111	0.504546825029576	0.145231810274897	0.956400047030013	-0.141397134701024	0.941541161973106	-0.501321757030338	0.827496655069939	2.32397242805819	0.166047517649372	-1.8699180436849	0.289905941573905	1.53098679036956	0.362354728501788	-0.45896557585828	0.90337590385945	1.83566235199201	0.348639948577286	0.840106794147965	0.992648160101677	-0.200151634618444	0.924365741006688	1.50902972518543	0.275711491948868
TFCP2L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFDP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFDP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFDP3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFE3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFEB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFEC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TGFB1I1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TGIF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THAP11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THAP12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THAP7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THAP9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THRA	0.95569793801365	0.48074198599453	-0.543321800985454	0.837282597312383	0.731166907986457	0.735208462945433	1.32326034473302	0.466391044609337	-0.168538127596992	0.960466845785038	-0.688295505952808	0.765274721436376	0.33607217586082	0.872292596300198	-1.47847747106006	0.552780619178625	0.51889755779028	0.922583902502681	0.406174388785208	0.992648160101677	-0.23086603551613	0.903462970101149	0.396968558096842	0.78675487381036
THRB	-0.56529532832439	0.665959822882597	-0.643682232677733	0.814614246381616	-0.997926328402873	0.61590809744228	-2.90490987698439	0.0526529507989729	-0.123126320153675	0.960466845785038	1.4273448061817	0.423129124587302	-1.018600829931	0.560934408181391	0.490762602899935	0.90337590385945	0.0129346799494744	0.997263408608624	-1.17345676352213	0.992648160101677	1.72195365426259	0.218366646781342	-0.922698925677199	0.512405995651725
TLE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLE3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLE4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLE5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TP53	4.00991701229755	0.000412675330246257	0.0835861847525571	0.976026237627025	1.50220164476511	0.432864849077927	0.80909331942039	0.732307573667202	1.933112547893	0.265719611447816	1.06724304882371	0.587357961228553	1.4768819230002	0.378325840941848	-0.749575709404332	0.837504253705562	0.875020753636924	0.839437749801712	-0.848662085350855	0.992648160101677	3.37591607005167	0.00849737641472109	3.60420158745235	0.00328769667031304
TP53BP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TP63	0.551201904372874	0.668285614266473	-1.55824425185547	0.493308383632716	0.635251115672921	0.769309995539381	0.447671991640466	0.835001854971834	1.64939186721528	0.371769838439563	-1.33971407632166	0.45778188774872	0.789202251549557	0.668924593545645	-0.336935766230453	0.923404211885298	-0.291505181441597	0.943643377014614	-0.352430302237063	0.992648160101677	0.907922099530214	0.567762757271514	1.41785341177244	0.303276923170872
TP73	2.80249531629425	0.0172261295270478	-1.46575257568032	0.517867878505762	0.834003475784563	0.681667553454363	2.28039391979254	0.186320771260481	1.94504119504119	0.265719611447816	-0.435353593787068	0.858428512976218	0.470471531180321	0.847024121108418	-1.63571487186907	0.534461095337403	0.693605068233278	0.891767897165341	-0.572117985944943	0.992648160101677	2.66358226173285	0.0415335346107884	3.17494537321859	0.0108207703548753
TRERF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIB3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRIM8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRPS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRRAP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSC22D1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSG101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSHZ1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TSHZ3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TTF1	0.580076890534338	0.658834006046467	0.969857292742091	0.703845620050226	0.229201838155073	0.92531174275963	-0.186166936573876	0.922103641854861	-0.826983762988332	0.760201125276806	0.350180059621759	0.897074999022891	1.69026628618853	0.295381955007551	-1.62724964660317	0.534461095337403	-0.61410393883592	0.916345835692911	-0.317073633010578	0.992648160101677	0.13476454037107	0.939807323836054	0.191262052377715	0.889779972573582
TWIST1	1.84559840704666	0.140562869324033	0.126650265706725	0.961662850604583	0.0496696667412345	0.966921618281892	1.07630579179664	0.608351494796813	0.666593995299567	0.778954810152655	-1.18989980597128	0.540738139683904	0.960867464727311	0.589082920204032	1.91511887154874	0.455817224560243	0.40082255429626	0.93475641062523	-1.3003412527374	0.992648160101677	0.742174399048201	0.649041518471135	0.742435426482731	0.59749854704511
TWIST2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UBP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UBTF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
UNCX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
URI1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
USF1	4.67976829517304	3.0155927022207e-05	-1.21213380668382	0.620018202790083	1.13493502128245	0.553541942799881	3.11228339023699	0.0329879007948193	0.0676959665130168	0.978269058440065	0.741101180537254	0.730648370249893	0.91479632738631	0.611815887227082	-0.121156042868243	0.96186211383785	1.69333956221238	0.421860509273787	0.707563789697487	0.992648160101677	0.679051620188603	0.687612519975542	2.50957193825719	0.0473266503265366
USF2	1.62148872777599	0.201957266155165	-0.989179027541279	0.696401437405665	-0.950716635452513	0.626538442050719	2.18960760507223	0.219855843888954	0.73196005032676	0.778082485328814	0.283691266880653	0.910687584812993	1.18217400702153	0.48304650054886	-0.219270236469458	0.944010067247366	1.25715173223556	0.690439805816526	-0.100785538526933	0.99530981670994	0.860430837061431	0.58814652335674	0.630719964249295	0.642208744895761
UTF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VAX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VAX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VDR	3.02277774659603	0.00918375775398646	-0.53766289801611	0.837282597312383	0.536260050957499	0.796205789765583	-0.106125217793371	0.957829533470481	1.65557472512492	0.371769838439563	-0.223560221069792	0.932039161455802	0.326900644596584	0.872292596300198	-1.17834458304652	0.662154305425675	0.88780318731172	0.83271805401165	-0.097164602945937	0.99530981670994	1.76114550794088	0.210085846317275	3.01156328846103	0.0150095840232391
VENTX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VEZF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VHL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VSX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VSX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WNT3A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WT1	2.05253453920851	0.0917544394779204	0.820428149432139	0.772872129719347	1.80473403240213	0.283239103098512	1.05559339905615	0.622746093985222	0.696572275582001	0.778082485328814	-1.46000245982866	0.423129124587302	2.7184090846327	0.0541172611125711	0.267425731047578	0.923404211885298	0.396445997975283	0.93475641062523	0.402915178834329	0.992648160101677	0.0566631212625291	0.984651475254813	1.74899992027923	0.197310943265251
WWTR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
XBP1	-1.07070911331075	0.423699073029576	1.3072920026302	0.588629762570961	-2.02352847512138	0.21503260654804	-1.41565506213249	0.43660815018983	-0.168624454833436	0.960466845785038	1.81050974999955	0.306039145954165	-0.510042974900422	0.838779362585697	1.70719459052203	0.519962580142165	-0.591505746013753	0.916345835692911	-1.4314084671113	0.992648160101677	2.22871772949681	0.0978254396270095	-0.733205528201959	0.601421586703582
XPC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YBX1	-0.224358360192261	0.88630704273526	-0.88938617922332	0.75742786575591	0.843473812812853	0.681667553454363	0.112777248073366	0.957829533470481	0.352660631562481	0.885307960536269	-0.183024776798414	0.951594372424459	-1.15750490414174	0.492002393168339	0.226548750211572	0.943278326189096	1.02125236415293	0.808044973531591	0.25848098233731	0.992648160101677	0.393579614119813	0.817800619214965	-1.33704420643774	0.329599180527851
YBX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YBX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YY1	1.32768645398659	0.308471558710397	1.00727320897545	0.683854798491479	-1.59762467341167	0.372755632869931	1.83408811351312	0.304961166042871	0.829031064385278	0.760201125276806	0.319540714725384	0.90700853736118	0.554080628569367	0.801616569039331	-0.540164843449022	0.895251678445927	-0.743590017486337	0.875174267703647	-0.451039296255821	0.992648160101677	0.0467717445823268	0.988367019574253	-0.36118976285707	0.80119905460751
YY2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBED1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBED6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB16	1.09192716878767	0.41229767217924	0.828694359500275	0.772872129719347	0.365110180662903	0.881969431322143	-0.9997494924273	0.632127027452245	-1.4618026687536	0.431385877766923	0.669696357215855	0.765274721436376	2.47869718975218	0.0801589455480638	0.153178743084301	0.955896587220363	-2.49848018285978	0.125269407823391	-0.238016156429385	0.992648160101677	-0.462962211843565	0.798693144386498	2.01275256459394	0.129656404668718
ZBTB17	2.82871894068145	0.0161130161301466	-1.36242048010256	0.571699907186552	1.17302374531988	0.550021371523169	1.01450470007981	0.631021768361045	1.95142400138072	0.265719611447816	0.367445804859259	0.887472803814017	0.373619656397845	0.863387527770729	0.0172025794218794	0.994888759910468	-0.853877471909701	0.847913298002012	0.998450016126144	0.992648160101677	0.64859606851662	0.697862478874298	2.01161574094064	0.129656404668718
ZBTB18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB7A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB7B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB7C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB8A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB8B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZC3H8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZEB1	-0.88882514827327	0.505359183792758	-1.05276325537427	0.668675096645307	0.628731179619975	0.769309995539381	0.047633223222203	0.984043907700491	-0.707563840880495	0.778082485328814	1.19299124100751	0.540738139683904	-0.323382893836793	0.872292596300198	0.282119683906832	0.923404211885298	1.17635276471343	0.700175441426116	0.495377829851431	0.992648160101677	0.632396363080559	0.702273250362674	-0.898014706002311	0.520000310095232
ZEB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFHX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFHX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFHX4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFP42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFP57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFP64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFP90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFPM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFPM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZFX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZGLP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZGPAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZHX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZHX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZHX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZIC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZIC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZIC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZIK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZKSCAN3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZKSCAN4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZKSCAN7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZMIZ1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZMYND11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZMYND8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF143	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF174	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF189	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF217	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF224	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF230	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF239	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF250	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF267	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF268	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF277	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF281	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF300	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF316	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
