logfc_SW2	fdr_SW2	logfc_SW3	fdr_SW3	logfc_SW4	fdr_SW4	logfc_SW5	fdr_SW5	logfc_SW6	fdr_SW6	logfc_SW7	fdr_SW7	logfc_SW8	fdr_SW8	logfc_SW9	fdr_SW9	logfc_SW10	fdr_SW10	logfc_SW11	fdr_SW11	logfc_SW12	fdr_SW12	logfc_SW13	fdr_SW13
ACOT8	0.0458029459893181	0.862569925433243	-0.0512172590146676	0.916337954258533	0.0190955984033594	0.973468281315415	-0.0138637441291868	0.997206629392131	0.0156453365971373	0.973560597964845	0.00738814396015847	0.985113796954573	0.0727180424858385	0.91924253919166	0.259031292753605	0.951660195240327	-0.230736541483108	0.999550711701349	0	1	0.184928464587598	0.534137835068862	0.133250562941706	0.822696580905404
ACOX2	-0.191360676046651	0.02674135648683	-0.0257148712866373	0.94986830689683	0.0610873620299535	0.868365998541417	-0.19411509498688	0.38326150565183	-0.00631188197481767	0.984199253238247	-0.037719936107339	0.895514637137404	0.120839759854717	0.781549509515245	0.126529708999909	0.999825254749618	-0.131675568192775	0.999550711701349	-0.0332122269407078	0.973709759614037	-0.00833324638967231	0.983127176924543	-0.179165207482996	0.545684274467355
ACP1	0.0192204637173064	0.942612982849165	0.0174518074682757	0.969334661193349	-0.127041973077408	0.769783070812858	-0.0437298510857115	0.988758631833133	0.0162503293869881	0.963524587488051	0.111959200607752	0.476869080234392	-0.078924809933958	0.780093396238175	-0.045102195209876	0.999825254749618	0.0898053799133732	0.999550711701349	0	1	-0.0182485583690809	0.955310536421835	0.070218519751359	0.854602294902812
ACP5	0.18499476219514	0.659810368676057	0.0808559369491363	0.943298736940061	0.114008855668413	0.893888173605494	0.231631025012385	0.952810235623644	-0.118405762681406	0.895903414672718	0.270756063569108	0.64469144209229	-0.0853146460644442	0.915963166374881	-0.118673089943078	0.999825254749618	0.559843292441163	0.692442653208481	0	1	-0.0418323673653185	0.952628953713886	0.108766503946325	0.876047050513346
ACP7	-0.000436268016914952	0.998504183437007	0	1	0.0653593695788149	0.947672477118397	0.143436188255926	0.977335719486532	-0.133707708599035	0.795503988001423	-0.0433323549019594	0.94555469560353	-0.0620103075491102	0.965564814000477	0.162140688985265	0.999825254749618	-0.156347638696321	0.999550711701349	0	1	-0.174791282330516	0.838987732411717	-0.279540885359686	0.753118633489153
ACSF2	0.0713692455595292	0.816945612253807	-0.258991578559923	0.247255069646691	0.244801087754868	0.427111555765358	-0.0159403896418575	0.997206629392131	0.0899428563050363	0.777318277195253	-0.124155627072017	0.599071564179162	-0.0921210063250092	0.834758321022927	-0.0424934792086853	0.999825254749618	-0.0571552621482784	0.999550711701349	0	1	-0.0954985142343001	0.810680008414122	-0.110585337838917	0.756634259855021
ACSF3	-0.149101018123705	0.345349336996635	0.0198267771246338	0.9695176949823	0.223650312587415	0.496739955057708	-0.0544262258928628	0.986590477823279	-0.0305742283920157	0.933253985873589	-0.177953582958015	0.230159997736486	-0.0504996128320549	0.908402837589309	0.0922524205791666	0.999825254749618	-0.0880895073005493	0.999550711701349	0	1	-0.0505102307588438	0.89434336778635	-0.119646998135278	0.717627936300792
ACSM2A	0.00717960343301252	0.986362332244212	0.0671172959717061	0.876074937619716	-0.264952750218749	0.476029227695449	-0.421284201634128	0.00680806397642564	0.0482677345270306	0.91476231571552	-0.0198243860047022	0.958872299503837	0.173272705713917	0.27976572871049	-0.00101645775372596	0.999825254749618	-0.0886380599721077	0.999550711701349	-0.0577124980337338	0.972050212961358	-0.101560853203656	0.761738290026009	-0.194618447949385	0.276829588117388
ACSM2B	-0.140940139535924	0.316267258474268	0.0263120423476716	0.949726042147946	-0.183736633500908	0.553318447610567	-0.290066046210652	0.0674567220303918	0.0631832769194221	0.843705502238898	0.0526731442575066	0.872556318091656	-0.02030828254305	0.979058677666789	-0.231785164223023	0.81272488819551	0.136709489862296	0.999550711701349	-0.0607068802176976	0.9703345256284	-0.121524041316939	0.623298342893151	-0.253751562758955	0.108757888356023
ACSM3	-0.00145220949055953	0.996688001828229	0.0756911447381482	0.81754900261084	-0.372838915720569	0.18363851626544	-0.0753935145991167	0.982995898930407	0.0893171432862326	0.845909267427866	-0.212443936538152	0.552460174523934	0.153680284344672	0.836611494054739	0.29159741782229	0.822191415988952	-0.0916674497832735	0.999550711701349	-0.11847604021963	0.964516212954134	0.158824413787155	0.647737052587356	-0.135283004354944	0.744915737836547
ACSM5	0.0222369212514607	0.970045004238802	-0.119414602890009	0.749447215729489	-0.166613943838513	0.686220458179349	-0.230801436312204	0.842119561566159	0.0613523791225628	0.907013162454494	0.0278453114058321	0.965086479241977	-0.148559499765337	0.840574881512954	-0.198506239930682	0.999825254749618	0.16745783718746	0.999550711701349	-0.138039490860119	0.956039130113456	-0.200708325984361	0.583143057775068	-0.089447048723055	0.895198150278931
ACSS1	0.0317008612836171	0.938655241698339	0.173189253150603	0.641255499715672	-0.014257778131229	0.983452949553772	0.139332987927601	0.984073516397287	0.439879944156429	0.271076939084163	-0.598739094511509	0.151393226157717	0.501183109713685	0.225034347614624	-0.0158836609202435	0.999825254749618	-0.419278553277987	0.735962181041618	0	1	-0.216621977035537	0.577373057412065	0.42560028933638	0.256108017503923
ACSS3	0.105043132341337	0.801510304006087	-0.255171446533639	0.505292568708833	0.465662447128104	0.14290220622017	-0.189940119925852	0.897075153064872	-0.188881807702515	0.538144705393465	0.410896073147215	0.133482884609968	-0.32022683482289	0.533704910299348	0.179617577121854	0.999825254749618	0.0545994040431461	0.999550711701349	0.0266937905018657	0.988936605191842	0.229350082209399	0.496642026860895	-0.228036173579642	0.448596316250807
ACTA1	0	1	0	1	0	1	1.94613336688871	0.89107804431189	-1.11052421380787	0.87039303576329	-4.93332969484759	0.143894144750182	0	1	0	1	0	1	0	1	-0.516130186083229	0.882332766546193	0	1
ACTA2	0.11454495758062	0.845270455281971	-0.28384325450395	0.698012826711955	0.0999932517634741	0.907241711176985	0.127236116140223	0.987315708519285	0.420836249039682	0.438863721895682	-0.371899987528953	0.554780111722572	0.281223102650814	0.807028450829402	-0.345574474097086	0.999825254749618	0.74423171157334	0.724414190246464	0	1	-0.680362407216084	0.353122010657516	0.617060312758861	0.178203176019406
ACTB	0.161095807297516	0.219516543734477	0.0461769205031168	0.913221004031331	-0.133746789841808	0.746800348092686	0.062135770767496	0.987315708519285	-0.0211396250391803	0.96800161581984	0.184375134698148	0.46230897410883	-0.0385772021714027	0.935738246815669	-0.170498281499618	0.924503588141261	0.213686641503617	0.936916676922243	0.0539275261621968	0.9703345256284	0.0805061084469671	0.748406998135742	0.0845020245285081	0.767025621242377
ACTC1	0	1	0	1	0	1	2.19464022466337	0.982995898930407	1.38250769136597	0.851581994714097	-4.03623400066383	0.481783431362782	0	1	0	1	0	1	0	1	0	1	0	1
ACTG1P17	-0.0582845305384536	0.916568104704323	0	1	-0.024883823637609	0.985079986092736	-0.171542121939624	0.975213427203528	-0.0277125601725601	0.970828875303332	-0.166843964608766	0.7646170151081	0.169547589966032	0.882276310709984	0	1	-0.0899103353992907	0.999550711701349	0	1	-0.351340061815798	0.622816888619537	0.0687314475986476	0.961004216491492
ACTN2	0.926282153487757	0.598667583115347	0	1	0	1	1.02463878667333	0.908620722500174	2.24146408799068	0.39330236559976	-4.03501440537743	0.0498715389712862	0.925263568908307	0.686271460243518	0	1	-0.435756750193256	0.999550711701349	0	1	-0.737309339370316	0.769110167479144	0	1
ACTN3	0	1	0	1	0	1	3.2510845891076	0.679808742425259	3.37573748112333	0.170624512389384	-3.74953622591137	0.108181624567426	-0.953898654765096	0.738329776689686	0	1	0	1	0	1	-1.25098733862627	0.55864931587639	0	1
ACTR10	0.0285671961560891	0.902387741543146	0.0605322332696584	0.834125775631261	-0.1069448439373	0.810656786070541	0.197525275936511	0.832450279157852	0.0507043990425045	0.889646912563195	-0.0563062431224712	0.811967456531005	-0.033997345340189	0.933358429228225	-0.00244207861307968	0.999825254749618	0.189622901606503	0.967994950184552	0	1	0.0133007600696712	0.965662820262143	0.0258466667882103	0.960667581735548
ACTR1A	0.10841448197642	0.531068550740914	-0.0109346878238671	0.983672468194658	0.0674218539851347	0.900963624365341	-0.0631063778013116	0.982995898930407	0.0332143761986737	0.935005784432447	-0.0613445052753638	0.803158440923334	-0.0589038041542512	0.874281461906295	0.124710506466888	0.986778374076059	-0.0275738465747144	0.999550711701349	0	1	-0.0663695950032764	0.771874381418543	-0.00432708372348103	0.991349788998579
ACTR1B	-0.00328780225883894	0.992532538954041	0.0446044589764762	0.926186260961489	-0.0912858803021974	0.825770819392282	0.106343963607685	0.926751693906865	0.0229775388190458	0.945278459877079	0.00728860985575051	0.979773653512631	-0.0303985638551118	0.956043808581289	0.026514255667532	0.999825254749618	0.164819164964155	0.999550711701349	0	1	0.0772103465132381	0.814408920596157	-0.107658058296377	0.739403306399928
ACTR2	0.0250448176921302	0.9257755890121	0.0417293658288932	0.911042222489736	0.0962113606262099	0.750586603305157	0.0089362185749447	0.997206629392131	-0.00566429951560769	0.981300501607528	0.105326039791876	0.525484249222753	0.0563553280043562	0.904826908378833	-0.172103335321811	0.971780552194393	0.0390905824754586	0.999550711701349	0	1	0.144176914125379	0.500876518290581	0.159570459534351	0.376850880916469
ACTR3	0.0981999017975271	0.424549168178465	0.153355087781651	0.385520923623111	-0.115253730431494	0.699018396900421	-0.0148705570819369	0.997039118448182	-0.0432213054596476	0.863798339597536	0.127336938958398	0.419974279857078	-0.07697469882026	0.695708072082855	-0.0723232769657275	0.999825254749618	0.231039595409881	0.642705542454437	0	1	0.0700262693643205	0.721555779757253	0.0726772582580992	0.738957905170612
ACVR1	-0.0284349116263687	0.928562616955532	-0.0406127659682066	0.931116031090634	0.0193189254717509	0.979258817372218	0.0308417145097225	0.994292658688173	-0.0795704857173037	0.74193037371163	0.0123792687689099	0.964989506612545	0.0787553331993596	0.868751425728793	-0.256495691588839	0.871344429129513	0.00363940443069314	0.999681470292784	0	1	-0.0192051787192756	0.961621950489334	-0.0468068428592026	0.880410831377138
ACVR1B	-0.0280000783362889	0.946817569433997	0.038620986781627	0.942029978338257	0.199748923089468	0.561140190700568	-0.115182931228795	0.958064527668095	-0.233641322608981	0.266901551054306	0.170273309822078	0.464223116888238	0.0566454259864051	0.947189739758471	-0.134518631492111	0.999825254749618	-0.196231970817903	0.979721480014712	0	1	-0.0552217833983851	0.905946021947135	-0.425112677207025	0.0145013758402745
ACVR2B	-0.0995399130317837	0.784015084801805	-0.340532647178329	0.275142640851131	0.0801346523483169	0.837475222147013	-0.152820868213687	0.914098737635771	0.208499656408857	0.296348169454697	-0.210610189880841	0.381301912308153	-0.181102592771085	0.704369816179976	-0.146957313342209	0.999825254749618	0.236179127480887	0.886470969458464	0	1	-0.105675323579867	0.732187118306018	-0.154696559369602	0.678914330250266
ACVRL1	0.299800752782553	0.287899921146069	-0.161021943274112	0.829489750911075	-0.0988930555551102	0.941152887658611	0.518136359514666	0.75404959055292	0.225323236060766	0.723004448974104	-0.336738820359924	0.370710157699569	0.278821629654993	0.496260208740303	-0.123727338050265	0.999825254749618	0.137717709358017	0.999550711701349	0	1	0.102975612131191	0.883159140402328	0.280422545316625	0.438658913711967
ACY1	0.0136755952710363	0.975255990452355	0.172427636669421	0.59464154114249	-0.126439516025607	0.80865326174147	-0.15153300300824	0.901457085526502	-0.0949101500915277	0.748767197832313	0.109716778375275	0.71235344732666	0.0837689857847292	0.892839082087549	0.00323004867586735	0.999825254749618	0.0120411268127533	0.999550711701349	0	1	0.0824685166099197	0.839983232913668	-0.0227115459445494	0.97437144001154
ADA2	0.192523885125076	0.439813906278322	0.0194505784357293	0.978090483600471	0.134620507917561	0.825014162987592	0.424392177596013	0.0383401840498657	-0.19628873177761	0.247775406312087	0.22943001931518	0.302937448405686	0.213326481593537	0.648453326172962	-0.214973468965944	0.999825254749618	0.0776315890070717	0.999550711701349	0	1	0.132643923372366	0.764971850156938	0.250420131446321	0.350164964176479
ADAM10	0.0328752191266461	0.870526461665855	-0.11490889324834	0.580602287095094	0.0652619804528028	0.825838512263504	-0.0198908796669279	0.994947548351416	-0.0328871912627866	0.895903414672718	0.10317650406573	0.529625549788043	-0.0420755979484791	0.921021180599525	0.0640500633875122	0.999825254749618	0.0445140983636309	0.999550711701349	0	1	-0.000932664735108944	0.996387813796044	0.0556670198743431	0.772761340716086
ADAM17	0.0652844473156286	0.709192963961286	0.169527457687717	0.324886927916234	-0.0353264419449403	0.923774054221576	0.0484507419086364	0.984413174002517	-0.0603405257652193	0.782243406241681	0.0595631000421613	0.719646646807589	-0.0204919103406415	0.96922495229178	0.0996113713102731	0.999825254749618	-0.0769576480209405	0.999550711701349	0	1	0.0674335588839632	0.822131286753439	-0.0773494636835647	0.794032251133148
ADAM20	-0.147411601418447	0.611550574428105	0.0309540293277087	0.971472729256661	-0.0685559639473374	0.928945135104393	-0.0890554316234934	0.987315708519285	0.0364632746868085	0.955811079416521	-0.32495299547651	0.161984042910406	0.235097005118746	0.631238145900456	0.145831275844147	0.999825254749618	-0.117365508517337	0.999550711701349	0	1	0.0415118690807699	0.969268966651538	-0.249961785723708	0.739403306399928
ADAM28	0.28478528897998	0.431956546968303	-0.122008059526448	0.895370087886564	0.643074200383174	0.432972570524879	0.360425346769081	0.927800808067076	0.106741269608385	0.929554226370166	-0.512167074304979	0.270724252512783	0.35139675261117	0.603679144732482	0.20883485912043	0.999825254749618	-0.0605533474494926	0.999550711701349	0	1	-0.219790739681994	0.773064630442236	0.770541311356119	0.0422569082949727
ADAM32	-0.0562458090960134	0.705487028817347	-0.0396222807993942	0.947011941773804	0.0348891141240076	0.919623476001845	-0.0414324757491306	0.994292658688173	0.0514265174813907	0.81864487400907	-0.0981262484124546	0.62799280071902	0.0522108833914772	0.929457459925819	-0.0780222348708318	0.999825254749618	-0.12116130249656	0.999550711701349	0	1	-0.0787784865607679	0.895488528417428	-0.215423835985558	0.731107195740285
ADAM9	0.160578728943555	0.409012727184909	0.107888804693965	0.77026294245478	-0.0900906352380269	0.851968293121805	0.203363273131051	0.864373475668285	0.148530700331484	0.589322995713325	0.112059805171106	0.755429964500566	-0.176056341422111	0.723931632304847	-0.156498032379035	0.999825254749618	0.269271006517314	0.944415510330067	0	1	0.0432849918214758	0.930107995754343	0.0907202047894808	0.81755828207523
ADAMDEC1	0	1	0	1	0	1	0.558922569819757	0.971221404172331	-0.290003812228262	0.886398352856444	0.704100093654484	0.64095878911576	-0.164348517919692	0.971000335939254	0	1	0.986458107610639	0.992559375387034	0	1	-0.196000639094942	0.906110138558708	0.978055129934463	0.189799662220214
ADAMTS1	0.076333797010357	0.919798301600961	0.0733461353140862	0.94808488420174	0.528437461907892	0.0163903052414129	0.152040887623106	0.982995898930407	0.316589298624451	0.493936196945632	-0.400384039736211	0.245541752790087	0.378463027999128	0.301835547425704	-0.107440955436881	0.999825254749618	0.212751050093108	0.999550711701349	0	1	0.0755109216329527	0.925591955223575	0.429830136332455	0.24201074635294
ADAMTS12	0.179374202075052	0.630115754252621	0.258536863102533	0.466154162660417	0.0912287083359525	0.913248625057801	-0.0323823422336172	0.997039118448182	-0.0880021577585508	0.870417751030336	-0.102935246103376	0.817066111541221	-0.188410227046585	0.630495791862637	0.0663161803903907	0.999825254749618	0.0515482043025716	0.999550711701349	0	1	-0.0284163594760762	0.973935314258398	0.397395376009365	0.3286627551566
ADAMTS13	-0.300169569895354	0.237307325199733	-0.0182802701432027	0.986506803776813	0.120353061649392	0.840317422128349	-0.0476901157521456	0.994292658688173	0.0286309970540477	0.96480456391243	-0.246862531038961	0.463842811236591	0.312447267751575	0.489172022116104	-0.25179696125444	0.982222776631985	-0.192555346103981	0.999550711701349	0	1	-0.286578879565457	0.361224724867771	-0.169461080045916	0.744164195098226
ADAMTS2	0.0600135236997595	0.884207974037278	-0.051948921245991	0.94808488420174	0.283182194199004	0.497479015964765	0.0250529022769986	0.997039118448182	-0.120009633379176	0.725987729249497	0.0256349579847406	0.956645195719535	0.187604411590987	0.686441079376615	0.0812819184213327	0.999825254749618	0.150539116654743	0.999550711701349	0	1	0.113866310314009	0.83931490649083	0.357212127020332	0.205315333021734
ADAMTS3	0.613022530044823	0.505009996570935	0	1	0	1	0.493139672948158	0.970268115550373	0.323885391524512	0.843837883049566	-1.03348510012218	0.263158541882894	0.395036610599966	0.856631002070153	0	1	0.497382253059755	0.999550711701349	0	1	-0.376893869896927	0.771875417727806	0.37038190220434	0.797850922552565
